word1,word2,pos,sv_score,relation,cf_score,include,one_minus_cf
join,integrate,V,7.8,NONE,0.633567975,1,0.366432025452071
permit,deny,V,0.5,ANTONYMS,0.993270119,1,0.006729881224204
choke,swallow,V,0.5,NONE,0.74666065,1,0.25333934976999
smell,perspire,V,1.49,NONE,0.755710963,1,0.244289036806691
keep,snatch,V,1.83,NONE,1.044276185,1,-0.044276184646084
engage,go,V,6.14,NONE,0.82557371,1,0.174426290475893
sprinkle,pour,V,2.66,COHYPONYMS,0.767245205,1,0.232754795197633
save,restore,V,2.82,NONE,0.743781099,1,0.256218901364377
do,perform,V,7.47,SYNONYMS,0.537306003,1,0.462693996675736
develop,create,V,8.3,HYPER/HYPONYMS,0.435600473,1,0.564399527307575
supply,give,V,6.97,HYPER/HYPONYMS,0.610206867,1,0.389793133223232
get,have,V,7.64,HYPER/HYPONYMS,0.326933214,1,0.673066785616405
look,observe,V,9.3,NONE,0.627449842,1,0.37255015836259
earn,gain,V,6.31,SYNONYMS,0.140199776,1,0.859800224398053
dunk,drown,V,5.64,NONE,0.702899629,1,0.297100370917737
seize,control,V,4.48,NONE,0.864451943,1,0.135548056650347
ponder,reflect,V,7.55,SYNONYMS,0.698707088,1,0.301292911583644
rap,speak,V,3.49,HYPER/HYPONYMS,0.879107331,1,0.120892669284911
change,replace,V,6.81,HYPER/HYPONYMS,0.662481356,1,0.337518643552481
prohibit,stop,V,7.14,NONE,0.738486532,1,0.261513467724627
build,destroy,V,0.5,NONE,0.815183463,1,0.184816537096055
choose,elect,V,8.47,HYPER/HYPONYMS,0.064945797,1,0.935054203102644
survive,struggle,V,3.32,NONE,0.847779652,1,0.1522203483498
crash,wreck,V,6.64,NONE,0.521459782,1,0.478540218448386
release,go,V,3.82,NONE,0.944961244,1,0.055038755530673
decrease,lower,V,9.13,HYPER/HYPONYMS,0.168720163,1,0.8312798370895
leave,escape,V,5.64,HYPER/HYPONYMS,0.660999051,1,0.339000948926046
regret,worry,V,5.31,NONE,0.662948229,1,0.337051771147025
hold,hug,V,7.64,HYPER/HYPONYMS,0.933681283,1,0.066318716598269
push,urge,V,6.64,HYPER/HYPONYMS,0.709113489,1,0.29088651106746
run,charge,V,5.15,NONE,0.929571382,1,0.070428618469212
drift,move,V,5.31,HYPER/HYPONYMS,0.750750243,1,0.249249756666567
mow,plow,V,4.32,NONE,0.596665654,1,0.403334346495359
rinse,wash,V,7.64,SYNONYMS,0.122169203,1,0.877830796540395
make,develop,V,6.14,HYPER/HYPONYMS,0.527272527,1,0.472727472887114
visit,travel,V,6.31,HYPER/HYPONYMS,0.361651835,1,0.638348164698505
receive,give,V,0.66,NONE,0.755446633,1,0.244553367129122
print,press,V,5.31,NONE,0.797632279,1,0.202367721017048
dismiss,go,V,2.99,HYPER/HYPONYMS,0.888162776,1,0.111837223922685
express,tell,V,5.98,HYPER/HYPONYMS,0.515515962,1,0.48448403766436
break,connect,V,0.33,NONE,0.996513923,1,0.00348607723336
veer,move,V,3.98,HYPER/HYPONYMS,0.865329164,1,0.134670835642536
fade,perish,V,6.47,NONE,0.6589603,1,0.341039700407296
glance,stare,V,2.49,COHYPONYMS,0.444149444,1,0.555850556325226
hate,respect,V,0.17,NONE,0.98309851,1,0.016901489500572
doubt,disbelieve,V,8.8,HYPER/HYPONYMS,0.885668175,1,0.114331825430164
persuade,ask,V,4.15,NONE,0.779358761,1,0.220641238670931
beat,mistreat,V,5.64,NONE,0.817121467,1,0.182878532989958
lie,deceive,V,9.3,COHYPONYMS,0.701141211,1,0.298858788901603
scribble,draw,V,8.13,HYPER/HYPONYMS,0.87988312,1,0.120116879644759
grab,release,V,0.33,NONE,0.906473351,1,0.093526648762723
comfort,relax,V,5.15,NONE,0.438406994,1,0.561593006141449
sweat,shiver,V,1.16,NONE,0.735535972,1,0.264464028260654
exist,die,V,1.16,NONE,0.996678237,1,0.003321763131359
strive,try,V,7.47,HYPER/HYPONYMS,0.161759077,1,0.838240923426108
perceive,understand,V,8.3,HYPER/HYPONYMS,0.64092189,1,0.359078109904344
squeeze,crush,V,7.3,SYNONYMS,0.673210912,1,0.326789087879785
solve,find,V,6.14,NONE,0.792301449,1,0.207698551285777
show,dance,V,2.82,NONE,0.86842993,1,0.131570070016648
entertain,sing,V,5.98,NONE,0.770065588,1,0.229934411675633
stretch,pull,V,6.47,HYPER/HYPONYMS,0.789821599,1,0.210178400817123
adjourn,finish,V,7.97,HYPER/HYPONYMS,0.757416,1,0.242583999868927
think,determine,V,3.82,NONE,0.795531997,1,0.204468002973233
soothe,console,V,8.3,SYNONYMS,1.015502432,1,-0.015502431942457
disturb,awake,V,5.43,NONE,0.798508296,1,0.201491703787201
finish,diminish,V,3.15,NONE,0.968918953,1,0.031081047154157
talk,pray,V,2.49,NONE,0.814804172,1,0.185195828331232
stop,hamper,V,4.98,NONE,0.678572884,1,0.321427116347877
leap,hop,V,6.31,HYPER/HYPONYMS,0.122132537,1,0.877867463310912
tear,demolish,V,4.98,NONE,0.656709513,1,0.343290486798838
blow,pop,V,2.49,COHYPONYMS,0.905316189,1,0.094683810812293
accept,refuse,V,1.83,ANTONYMS,1.049042337,1,-0.049042337046681
return,recall,V,4.81,SYNONYMS,0.846472122,1,0.153527878457608
teach,educate,V,9.63,HYPER/HYPONYMS,0.23412924,1,0.765870759661969
believe,accept,V,5.64,HYPER/HYPONYMS,0.637525361,1,0.362474639305782
attack,kill,V,4.23,NONE,0.776778927,1,0.223221072847519
save,reserve,V,6.97,HYPER/HYPONYMS,0.743926275,1,0.2560737250947
inspect,find,V,5.31,NONE,0.717444001,1,0.282555999113914
demolish,wreck,V,9.3,NONE,0.327557409,1,0.672442590970494
tell,suggest,V,3.65,HYPER/HYPONYMS,0.647521415,1,0.352478584997447
gamble,win,V,2.66,NONE,0.846621946,1,0.153378053735772
reflect,see,V,4.15,NONE,0.683153061,1,0.316846939346616
split,crack,V,7.97,NONE,0.610125954,1,0.389874046068548
gain,learn,V,3.98,NONE,0.482298369,1,0.51770163054207
understand,comprehend,V,9.79,HYPER/HYPONYMS,0.047399127,1,0.952600873488249
console,help,V,4.81,NONE,0.955963761,1,0.044036239363164
pay,buy,V,5.48,HYPER/HYPONYMS,0.66700152,1,0.332998480424357
deliver,take,V,2.49,NONE,0.652506706,1,0.347493293550934
comprehend,perceive,V,5.43,SYNONYMS,0.636287273,1,0.363712726887693
sneak,slither,V,4.81,NONE,0.672546097,1,0.327453903293911
restore,repair,V,8.47,SYNONYMS,0.630009804,1,0.369990196157115
buy,purchase,V,9.46,SYNONYMS,0.107261291,1,0.892738708969559
make,reproduce,V,5.81,HYPER/HYPONYMS,0.847070067,1,0.152929933369625
punish,forbid,V,2.32,NONE,0.670320545,1,0.329679455089384
watch,examine,V,7.24,HYPER/HYPONYMS,0.72648089,1,0.273519109577006
perspire,sweat,V,9.63,SYNONYMS,0.419190851,1,0.580809148998771
judge,condemn,V,6.47,NONE,0.758586567,1,0.241413433387958
move,stay,V,0.5,ANTONYMS,1.045447731,1,-0.045447730995968
nag,complain,V,8.13,HYPER/HYPONYMS,0.730097204,1,0.269902795618235
listen,learn,V,1.33,NONE,0.596431577,1,0.403568422756015
retreat,hide,V,5.81,NONE,0.861695936,1,0.138304063817925
remove,add,V,0.17,ANTONYMS,0.917543561,1,0.082456438550808
assume,presume,V,5.81,SYNONYMS,0.165600588,1,0.83439941236753
acknowledge,admit,V,6.81,SYNONYMS,0.142939727,1,0.857060273187719
reject,dislike,V,6.97,NONE,0.718255553,1,0.281744446757061
obey,command,V,2.16,NONE,0.791600014,1,0.20839998635867
win,play,V,1.16,NONE,0.884992804,1,0.115007195892196
stain,smudge,V,4.81,NONE,0.024038778,1,0.975961222236951
remember,realize,V,5.64,NONE,0.809957366,1,0.190042633896953
assault,attack,V,8.63,SYNONYMS,0.183480008,1,0.816519992364909
tumble,fall,V,8.3,HYPER/HYPONYMS,0.048727992,1,0.951272008040966
drink,lounge,V,1.33,NONE,0.921693336,1,0.07830666364809
abuse,hurt,V,6.97,NONE,0.690167888,1,0.309832112172562
fight,tackle,V,3.82,NONE,0.343710287,1,0.656289713410744
disturb,upset,V,5.98,SYNONYMS,0.318515924,1,0.681484076007336
push,shun,V,2.49,NONE,0.975311966,1,0.024688034319725
help,criticize,V,0.66,NONE,0.950019299,1,0.049980701228208
meet,swap,V,1.83,NONE,1.008384989,1,-0.00838498893877
please,beg,V,1.16,NONE,0.609742655,1,0.39025734453304
renounce,defeat,V,3.32,HYPER/HYPONYMS,0.835191217,1,0.164808783261538
participate,engage,V,6.47,NONE,0.253696307,1,0.746303693301661
snap,break,V,7.7,HYPER/HYPONYMS,0.829362147,1,0.170637852920772
boom,explode,V,8.63,NONE,0.663822735,1,0.336177264800918
get,replace,V,4.15,NONE,1.08686755,1,-0.086867550169646
toss,turn,V,4.23,HYPER/HYPONYMS,0.832807083,1,0.167192916827022
laugh,embarrass,V,2.32,NONE,0.791380386,1,0.208619614411867
save,rescue,V,9.79,HYPER/HYPONYMS,0.106854207,1,0.893145792780556
upset,hurt,V,6.31,HYPER/HYPONYMS,0.657186214,1,0.342813785840103
appear,vanish,V,1.83,ANTONYMS,1.074863537,1,-0.074863537315351
smell,offend,V,0.66,NONE,0.855352643,1,0.144647357135046
help,lend,V,5.98,NONE,0.682793404,1,0.317206596374424
move,avoid,V,3.65,NONE,0.886689395,1,0.113310604566043
talk,communicate,V,7.47,HYPER/HYPONYMS,0.668419108,1,0.331580891954383
disturb,irritate,V,7.14,NONE,0.197674674,1,0.802325326498957
diminish,disappear,V,6.31,HYPER/HYPONYMS,0.650696691,1,0.349303309159474
betray,lie,V,7.97,NONE,0.652126217,1,0.347873782834649
slurp,suck,V,5.81,NONE,0.554571728,1,0.445428271566529
stop,go,V,1.16,HYPER/HYPONYMS,1.016460313,1,-0.016460313264653
look,glance,V,8.8,HYPER/HYPONYMS,0.193787189,1,0.806212810674703
hit,abuse,V,7.14,NONE,0.746450996,1,0.253549004334946
destroy,construct,V,0.5,NONE,0.803472118,1,0.196527881617347
reject,hurt,V,4.32,NONE,0.837893587,1,0.162106413272583
hike,walk,V,7.3,HYPER/HYPONYMS,0.669293831,1,0.33070616942807
show,express,V,6.64,SYNONYMS,0.685905033,1,0.314094966880137
humiliate,embarrass,V,8.8,NONE,0.145378329,1,0.854621670606131
choke,cough,V,3.32,NONE,0.854476874,1,0.14552312634058
tickle,tease,V,3.15,NONE,0.612788389,1,0.387211611105548
compute,analyze,V,7.14,NONE,0.76592152,1,0.234078479827139
ride,drive,V,4.98,SYNONYMS,0.40650782,1,0.593492179913001
greet,salute,V,6.64,HYPER/HYPONYMS,0.031388439,1,0.968611560573946
prosecute,judge,V,5.64,NONE,0.490113731,1,0.509886269318319
perform,dance,V,6.31,NONE,0.829550352,1,0.170449648142686
invent,create,V,7.8,HYPER/HYPONYMS,0.585765908,1,0.414234091837202
squeak,crack,V,2.16,NONE,0.771936936,1,0.22806306359836
avoid,deny,V,2.82,NONE,0.624438938,1,0.375561061917259
divide,unite,V,0.17,ANTONYMS,1.050896425,1,-0.050896424628971
spank,scold,V,3.15,NONE,0.633298172,1,0.36670182796831
call,collect,V,1.81,NONE,0.824370952,1,0.17562904804997
sip,gulp,V,2.99,COHYPONYMS,0.712916611,1,0.287083389214754
crave,need,V,7.3,NONE,0.704627079,1,0.295372920624591
cover,bury,V,6.97,COHYPONYMS,0.858758716,1,0.141241283941583
hurt,offend,V,6.81,SYNONYMS,0.679453843,1,0.320546156871502
win,compete,V,3.98,NONE,0.720585013,1,0.279414987330613
hit,beat,V,7.97,COHYPONYMS,0.431956345,1,0.568043654744132
change,spare,V,1.83,NONE,0.895074614,1,0.104925386369065
tickle,giggle,V,3.32,NONE,0.607654737,1,0.392345262843277
bother,affect,V,5.98,HYPER/HYPONYMS,0.553236176,1,0.446763823860524
haul,pull,V,8.13,HYPER/HYPONYMS,0.800113831,1,0.199886168952843
go,start,V,8.3,SYNONYMS,0.864822228,1,0.135177772308942
disprove,prove,V,1.83,HYPER/HYPONYMS,1.041285248,1,-0.041285248294858
draw,attract,V,3.32,HYPER/HYPONYMS,0.160491163,1,0.83950883709325
sit,rise,V,0.3,ANTONYMS,0.986316472,1,0.013683528472769
protect,watch,V,4.98,NONE,0.855107904,1,0.144892096480438
achieve,accomplish,V,8.47,SYNONYMS,0.129683017,1,0.870316983175211
taste,acquire,V,2.82,NONE,0.896040881,1,0.103959118674802
read,write,V,1.81,NONE,0.794387088,1,0.205612912118623
shake,dance,V,5.15,COHYPONYMS,0.848456684,1,0.151543315526336
degrade,embarrass,V,5.81,NONE,0.388270985,1,0.611729015412256
attempt,try,V,8.63,SYNONYMS,0.023585354,1,0.976414645887944
pray,bless,V,4.15,NONE,0.560453873,1,0.439546126766668
polish,tarnish,V,2.32,NONE,0.869954506,1,0.130045494349018
mimic,tease,V,5.81,NONE,0.90049929,1,0.099500710044804
save,drown,V,1.33,NONE,0.834942531,1,0.165057468962308
grind,smash,V,4.65,NONE,0.513014816,1,0.486985183808462
need,depend,V,5.81,NONE,0.790366701,1,0.209633299039533
yearn,learn,V,0.83,NONE,0.777015898,1,0.222984102278072
defend,help,V,5.64,NONE,0.712772655,1,0.287227344681121
bake,fry,V,4.81,COHYPONYMS,0.68020751,1,0.319792490413959
snuggle,hug,V,6.97,NONE,0.217432432,1,0.782567568489864
compute,understand,V,7.14,NONE,0.859599762,1,0.140400237595819
tear,wear,V,1.49,NONE,0.845734142,1,0.154265858218615
plead,please,V,1.66,NONE,0.709854418,1,0.290145581759564
neglect,leave,V,5.98,NONE,0.808217929,1,0.191782071295075
unload,dump,V,7.64,NONE,0.483103013,1,0.516896987284366
watch,see,V,8.13,HYPER/HYPONYMS,0.475549938,1,0.524450061957159
slay,kill,V,9.46,HYPER/HYPONYMS,0.310807794,1,0.689192206122736
originate,begin,V,7.64,HYPER/HYPONYMS,0.771217511,1,0.228782489341136
avoid,hide,V,5.81,NONE,0.750865311,1,0.249134689179866
show,perform,V,6.14,NONE,0.851329634,1,0.148670365527836
prosper,grow,V,7.14,NONE,0.233030353,1,0.766969646924439
become,arrive,V,1.33,NONE,0.590222477,1,0.409777523186002
transplant,exchange,V,5.98,NONE,0.903833799,1,0.096166201323586
strike,hit,V,8.96,SYNONYMS,0.097486961,1,0.902513039044979
talk,argue,V,3.82,HYPER/HYPONYMS,0.556099071,1,0.443900929255067
kill,poach,V,3.32,NONE,0.881108794,1,0.118891205507157
tell,squeal,V,4.81,NONE,0.955119038,1,0.044880961902209
please,request,V,1.83,NONE,0.301619183,1,0.69838081726838
lose,subtract,V,2.66,NONE,0.878527625,1,0.121472375300822
admit,tell,V,4.98,NONE,0.717783608,1,0.282216391632947
go,stay,V,0,ANTONYMS,0.749138138,1,0.250861862088636
concentrate,think,V,7.97,HYPER/HYPONYMS,0.821866425,1,0.178133575079935
save,help,V,8.3,NONE,0.773785665,1,0.226214334921315
disintegrate,decay,V,7.3,SYNONYMS,0.473076885,1,0.526923114715206
delay,stop,V,4.15,NONE,0.79999596,1,0.200004040164844
add,multiply,V,3.15,COHYPONYMS,0.776470801,1,0.223529199412708
give,return,V,3.32,HYPER/HYPONYMS,0.890803576,1,0.109196424094536
slide,fall,V,3.82,NONE,0.650806731,1,0.349193269095764
blow,whistle,V,2.82,COHYPONYMS,0.745558944,1,0.25444105611172
portray,show,V,8.63,NONE,0.504364526,1,0.495635474466562
attend,appear,V,4.15,NONE,0.869426445,1,0.130573554829836
insult,criticize,V,7.14,NONE,0.645475876,1,0.354524124155619
allow,deny,V,0.17,ANTONYMS,1.029343535,1,-0.029343534907301
practice,repeat,V,7.47,NONE,0.894952411,1,0.105047589394686
find,determine,V,5.48,SYNONYMS,0.551763254,1,0.448236745926144
rip,tear,V,9.96,HYPER/HYPONYMS,0.022756118,1,0.977243882121272
nag,annoy,V,6.31,NONE,0.654694293,1,0.345305706977651
hit,connect,V,3.82,HYPER/HYPONYMS,0.945959147,1,0.054040853002376
yell,scream,V,8,SYNONYMS,0.078311424,1,0.921688576345537
hoot,holler,V,6.81,NONE,0.695537046,1,0.304462953549079
mend,break,V,1,ANTONYMS,1.028217968,1,-0.028217967816605
organize,gather,V,4.81,NONE,0.745123003,1,0.25487699693326
suggest,advise,V,8.63,SYNONYMS,0.680815497,1,0.319184503363129
overwhelm,confuse,V,5.31,NONE,0.646792764,1,0.353207236009651
ask,please,V,1.66,NONE,0.283618721,1,0.716381279231921
change,affect,V,6.97,HYPER/HYPONYMS,0.80030619,1,0.199693809969721
amuse,entertain,V,8.13,HYPER/HYPONYMS,0.018564466,1,0.981435534486681
haul,take,V,4.32,NONE,0.754446326,1,0.245553674475551
suppose,imagine,V,6.31,SYNONYMS,0.097257079,1,0.902742921153353
follow,come,V,4.15,SYNONYMS,0.93494259,1,0.065057409598803
spend,save,V,1,HYPER/HYPONYMS,0.767771251,1,0.232228749247012
tap,touch,V,7.64,HYPER/HYPONYMS,0.847498824,1,0.152501175793569
fling,shoot,V,4.81,NONE,0.934394122,1,0.065605877847203
meet,introduce,V,2.82,NONE,0.75685257,1,0.243147430176135
rationalize,justify,V,8.8,SYNONYMS,0.669513949,1,0.33048605119687
update,review,V,4.32,NONE,0.743955016,1,0.2560449835936
sew,weave,V,5.15,NONE,0.523455407,1,0.476544593480778
shrink,grow,V,1,NONE,1.022375239,1,-0.022375239470835
fail,try,V,1.49,NONE,0.774047089,1,0.225952910602165
destroy,smash,V,6.79,HYPER/HYPONYMS,0.514419828,1,0.485580171505235
steal,sneak,V,6.14,HYPER/HYPONYMS,0.7899775,1,0.210022500238359
retreat,go,V,3.49,HYPER/HYPONYMS,0.768372556,1,0.231627444350078
run,rush,V,6.81,HYPER/HYPONYMS,0.842375839,1,0.157624160550655
lean,stand,V,3.98,COHYPONYMS,0.894847926,1,0.10515207427133
return,take,V,1.49,HYPER/HYPONYMS,0.933312873,1,0.066687127225421
rejoice,celebrate,V,8.3,NONE,0.639887868,1,0.360112131851803
choke,die,V,4.65,SYNONYMS,0.862189936,1,0.137810064005139
hate,shun,V,5.64,NONE,0.821897715,1,0.178102285332681
disown,renounce,V,7.64,SYNONYMS,0.501946158,1,0.498053841892405
reject,refuse,V,7.97,HYPER/HYPONYMS,0.114377244,1,0.885622755893584
teach,show,V,5.81,NONE,0.895658762,1,0.104341237945228
fight,disagree,V,5.98,NONE,0.74327674,1,0.25672325978524
debate,decide,V,4.65,NONE,0.839211678,1,0.160788322305097
follow,chase,V,7.14,HYPER/HYPONYMS,0.76835574,1,0.23164426019965
reject,disown,V,6.47,HYPER/HYPONYMS,0.434247433,1,0.565752567239541
desire,yearn,V,7.47,HYPER/HYPONYMS,0.310316015,1,0.689683985141641
die,smother,V,2.66,NONE,0.879847526,1,0.120152474251772
unite,combine,V,8.3,SYNONYMS,0.278418451,1,0.721581549284555
tell,notify,V,7.64,NONE,0.437500902,1,0.562499097504835
defrost,freeze,V,1.99,NONE,0.633759869,1,0.366240130887225
triumph,succeed,V,9.79,NONE,0.601624967,1,0.39837503278514
say,announce,V,8.3,HYPER/HYPONYMS,0.463877373,1,0.536122626987581
destroy,explode,V,4.15,HYPER/HYPONYMS,0.769352951,1,0.230647048729849
enjoy,participate,V,2.32,NONE,0.733912282,1,0.266087718370936
knit,crochet,V,4.98,HYPER/HYPONYMS,0.170495131,1,0.8295048690305
laugh,tickle,V,3.98,NONE,0.69231655,1,0.307683449726186
tell,convince,V,4.48,NONE,0.785080487,1,0.214919512737995
achieve,finish,V,5.48,NONE,0.66382308,1,0.336176920117538
scratch,rub,V,3.98,SYNONYMS,0.681906261,1,0.31809373920304
stamp,lick,V,0.17,NONE,0.942244058,1,0.057755941759303
hurt,ache,V,5.64,SYNONYMS,0.71423027,1,0.285769730430278
wrap,cover,V,8.47,HYPER/HYPONYMS,0.5465462,1,0.45345380009811
help,hurt,V,0,NONE,0.852940396,1,0.147059604426123
think,reflect,V,8.13,HYPER/HYPONYMS,0.653836349,1,0.346163651496751
follow,lead,V,0.17,ANTONYMS,1.056856983,1,-0.05685698259909
run,operate,V,6.31,SYNONYMS,0.443886659,1,0.556113341308693
ignore,hurt,V,2.66,NONE,0.911055541,1,0.088944458958308
deny,prohibit,V,8.63,NONE,0.696968112,1,0.303031887873517
realize,set,V,1.16,NONE,0.961331424,1,0.038668575715853
exchange,swap,V,9.63,HYPER/HYPONYMS,0.271246214,1,0.728753786465042
assume,judge,V,5.81,HYPER/HYPONYMS,0.937524714,1,0.062475286468865
compound,mix,V,5.81,HYPER/HYPONYMS,0.743299165,1,0.256700834532577
destroy,crush,V,6.97,NONE,0.390660268,1,0.609339731505568
bleach,wash,V,3.98,NONE,0.339616068,1,0.660383931651307
accuse,defend,V,0.66,NONE,0.896195406,1,0.103804593607674
fade,vanish,V,6.97,HYPER/HYPONYMS,0.09865991,1,0.901340089921759
demand,command,V,6.14,HYPER/HYPONYMS,0.862893643,1,0.137106357355258
decline,descend,V,5.64,HYPER/HYPONYMS,0.852899361,1,0.14710063899635
spell,hypnotize,V,3.65,NONE,0.747311219,1,0.252688781219331
enter,admit,V,5.31,NONE,0.849014572,1,0.1509854276121
poach,boil,V,4.65,NONE,0.522663124,1,0.477336876273433
overcome,dominate,V,4.81,NONE,0.571126844,1,0.428873155738251
assume,suppose,V,9.13,HYPER/HYPONYMS,0.198754617,1,0.801245383075618
deliver,give,V,6.97,HYPER/HYPONYMS,0.345903739,1,0.654096260791499
prove,show,V,6.31,SYNONYMS,0.329310543,1,0.670689456838893
detach,attach,V,0.33,ANTONYMS,1.021778687,1,-0.021778687101574
blow,hit,V,3.15,COHYPONYMS,0.470757679,1,0.529242320740144
detach,separate,V,8.13,HYPER/HYPONYMS,0.227617026,1,0.772382974329885
assist,aid,V,9.63,SYNONYMS,0.080752082,1,0.919247917659265
chew,bite,V,6.97,NONE,0.754843875,1,0.245156125113055
float,swim,V,4.65,COHYPONYMS,0.864305944,1,0.135694055874865
squeal,laugh,V,5.64,NONE,0.831154291,1,0.168845709114664
need,urge,V,4.65,NONE,0.656162335,1,0.34383766497905
spill,pour,V,4.65,COHYPONYMS,0.845499239,1,0.154500760602161
acquire,accumulate,V,8.47,NONE,0.589782413,1,0.410217587261709
retreat,run,V,5.64,COHYPONYMS,1.000617071,1,-0.00061707051408
hurt,fall,V,2.32,NONE,0.846967655,1,0.153032345229085
respond,remark,V,5.15,NONE,0.782395426,1,0.217604573764444
correct,fix,V,8.3,NONE,0.327803579,1,0.672196421185773
remain,stay,V,9.13,SYNONYMS,0.115293244,1,0.884706756126857
blame,hate,V,3.15,NONE,0.808898746,1,0.191101254498589
flip,flap,V,1.99,NONE,0.818305008,1,0.181694991883471
glide,flow,V,4.15,NONE,0.876772654,1,0.123227346271645
drink,quench,V,6.34,NONE,0.848910436,1,0.151089563649892
have,retain,V,6.47,HYPER/HYPONYMS,0.738961804,1,0.26103819587955
scratch,hurt,V,4.32,NONE,0.8172779,1,0.182722099567016
go,leave,V,8.45,HYPER/HYPONYMS,0.518313341,1,0.481686659103056
begin,stop,V,0.33,ANTONYMS,1.159934034,1,-0.159934033591635
scribble,write,V,6.97,HYPER/HYPONYMS,0.638649605,1,0.361350394752667
think,feel,V,3.32,HYPER/HYPONYMS,0.218076756,1,0.781923244064361
swim,dip,V,3.15,ANTONYMS,0.826796926,1,0.173203073852079
ascend,descend,V,1.06,ANTONYMS,1.200303255,1,-0.200303254861218
erode,deteriorate,V,7.47,COHYPONYMS,0.573151165,1,0.426848834652211
evict,leave,V,4.32,NONE,0.737488497,1,0.26251150345349
flush,blush,V,5.31,SYNONYMS,0.449490698,1,0.550509301805869
rearrange,organize,V,8.13,COHYPONYMS,0.749524907,1,0.250475092730729
smell,sweat,V,4.32,NONE,0.740472075,1,0.259527925148945
dance,entertain,V,2.99,NONE,0.810975434,1,0.189024566225466
stumble,fall,V,7.47,NONE,0.781384822,1,0.218615178452608
demand,reprimand,V,2.82,NONE,0.830049522,1,0.169950477983402
humiliate,insult,V,5.98,NONE,0.44887045,1,0.55112954992589
crunch,bite,V,6.64,NONE,0.804690294,1,0.195309705774018
tell,announce,V,7.97,HYPER/HYPONYMS,0.351447692,1,0.648552307817495
smash,break,V,9.46,HYPER/HYPONYMS,0.332010933,1,0.667989067017469
stop,adjourn,V,7.97,HYPER/HYPONYMS,0.49728895,1,0.502711049872304
wash,soak,V,5.15,NONE,0.593387673,1,0.406612326767055
run,skip,V,4.15,NONE,0.830072686,1,0.169927313882963
reflect,shine,V,6.14,SYNONYMS,0.778019497,1,0.221980502521756
excuse,interrupt,V,0.66,NONE,0.777297193,1,0.222702807096428
speak,tell,V,6.81,NONE,0.271625287,1,0.728374713325788
complain,disagree,V,3.82,NONE,0.641291557,1,0.358708443019575
punch,fight,V,6.14,NONE,0.814835697,1,0.185164302881575
marry,wed,V,8.47,SYNONYMS,0.377587619,1,0.622412380842529
entertain,show,V,5.15,NONE,0.818798168,1,0.181201831870679
push,fight,V,4.98,HYPER/HYPONYMS,0.98018788,1,0.019812120061755
learn,read,V,2.32,SYNONYMS,0.865150709,1,0.134849291352492
shun,reject,V,7.97,NONE,0.773274379,1,0.226725621318425
decline,reject,V,9.13,SYNONYMS,0.746778017,1,0.253221982894051
explain,describe,V,8.13,HYPER/HYPONYMS,0.322310593,1,0.677689407079236
